timestamp,service,consistency,latency_ms,success,error_message
2025-07-31T22:20:21.068627,pedidos,strong,1030.1849842071533,False,503 Server Error: SERVICE UNAVAILABLE for url: http://proxy:5000/write
2025-07-31T22:20:22.306766,pedidos,strong,1037.734031677246,False,503 Server Error: SERVICE UNAVAILABLE for url: http://proxy:5000/write
2025-07-31T22:20:23.551576,pedidos,strong,1044.4347858428955,False,503 Server Error: SERVICE UNAVAILABLE for url: http://proxy:5000/write
2025-07-31T22:20:24.082694,pedidos,strong,330.64842224121094,True,
2025-07-31T22:20:24.293441,pedidos,strong,10.15925407409668,True,
2025-07-31T22:20:24.498456,pedidos,strong,4.523992538452148,True,
2025-07-31T22:20:24.704884,pedidos,strong,6.001949310302734,True,
2025-07-31T22:20:24.914957,pedidos,strong,9.519577026367188,True,
2025-07-31T22:20:25.123333,pedidos,strong,7.8983306884765625,True,
2025-07-31T22:20:25.329295,pedidos,strong,5.473136901855469,True,
2025-07-31T22:20:25.538095,pedidos,strong,8.206844329833984,True,
2025-07-31T22:20:25.743438,pedidos,strong,4.904031753540039,True,
2025-07-31T22:20:25.956726,pedidos,strong,12.709379196166992,True,
2025-07-31T22:20:26.161877,pedidos,strong,4.845619201660156,True,
2025-07-31T22:20:26.368058,pedidos,strong,5.766153335571289,True,
2025-07-31T22:20:26.576315,pedidos,strong,7.757902145385742,True,
2025-07-31T22:20:26.784263,pedidos,strong,7.515192031860352,True,
2025-07-31T22:20:26.989571,pedidos,strong,4.90260124206543,True,
2025-07-31T22:20:27.197133,pedidos,strong,6.986379623413086,True,
2025-07-31T22:20:27.403272,pedidos,strong,5.651235580444336,True,
2025-07-31T22:20:27.612888,pedidos,strong,9.056329727172852,True,
2025-07-31T22:20:27.818088,pedidos,strong,4.884243011474609,True,
2025-07-31T22:20:28.026877,pedidos,strong,8.233308792114258,True,
2025-07-31T22:20:28.231414,pedidos,strong,4.260540008544922,True,
2025-07-31T22:20:28.436636,pedidos,strong,4.817724227905273,True,
2025-07-31T22:20:28.647868,pedidos,strong,10.650396347045898,True,
2025-07-31T22:20:28.854162,pedidos,strong,5.876779556274414,True,
2025-07-31T22:20:29.059704,pedidos,strong,5.1517486572265625,True,
2025-07-31T22:20:29.270179,pedidos,strong,9.875059127807617,True,
2025-07-31T22:20:29.476133,pedidos,strong,5.498170852661133,True,
2025-07-31T22:20:29.687003,pedidos,strong,10.383129119873047,True,
2025-07-31T22:20:29.895890,pedidos,strong,8.401155471801758,True,
2025-07-31T22:20:30.102067,pedidos,strong,5.735158920288086,True,
2025-07-31T22:20:30.311117,pedidos,strong,8.405208587646484,True,
2025-07-31T22:20:30.517204,pedidos,strong,5.730390548706055,True,
2025-07-31T22:20:30.723298,pedidos,strong,5.745410919189453,True,
2025-07-31T22:20:30.931305,pedidos,strong,7.651805877685547,True,
2025-07-31T22:20:31.135979,pedidos,strong,4.370689392089844,True,
2025-07-31T22:20:31.344730,pedidos,strong,8.56924057006836,True,
2025-07-31T22:20:31.550653,pedidos,strong,5.387783050537109,True,
2025-07-31T22:20:31.757197,pedidos,strong,5.991697311401367,True,
2025-07-31T22:20:31.962999,pedidos,strong,5.424261093139648,True,
2025-07-31T22:20:32.171067,pedidos,strong,7.573604583740234,True,
2025-07-31T22:20:32.377029,pedidos,strong,5.629062652587891,True,
2025-07-31T22:20:32.583177,pedidos,strong,5.8135986328125,True,
2025-07-31T22:20:32.788848,pedidos,strong,5.368947982788086,True,
2025-07-31T22:20:32.997877,pedidos,strong,8.542776107788086,True,
2025-07-31T22:20:33.205426,pedidos,strong,7.014751434326172,True,
2025-07-31T22:20:33.411984,pedidos,strong,6.242036819458008,True,
2025-07-31T22:20:33.622673,pedidos,strong,10.102033615112305,True,
2025-07-31T22:20:33.831944,pedidos,strong,8.681297302246094,True,
2025-07-31T22:20:34.037849,pedidos,strong,5.482912063598633,True,
2025-07-31T22:20:34.245527,pedidos,strong,7.155656814575195,True,
2025-07-31T22:20:34.450937,pedidos,strong,5.03087043762207,True,
2025-07-31T22:20:34.656317,pedidos,strong,4.871368408203125,True,
2025-07-31T22:20:34.861013,pedidos,strong,4.293918609619141,True,
2025-07-31T22:20:35.068365,pedidos,strong,6.83283805847168,True,
2025-07-31T22:20:35.279069,pedidos,strong,10.144472122192383,True,
2025-07-31T22:20:35.486536,pedidos,strong,6.936073303222656,True,
2025-07-31T22:20:35.692536,pedidos,strong,5.59544563293457,True,
2025-07-31T22:20:35.900455,pedidos,strong,7.4214935302734375,True,
2025-07-31T22:20:36.106024,pedidos,strong,5.01704216003418,True,
2025-07-31T22:20:36.311844,pedidos,strong,5.445003509521484,True,
2025-07-31T22:20:36.518008,pedidos,strong,5.699396133422852,True,
2025-07-31T22:20:36.732069,pedidos,strong,13.579368591308594,True,
2025-07-31T22:20:36.938875,pedidos,strong,6.364107131958008,True,
2025-07-31T22:20:37.146258,pedidos,strong,6.715536117553711,True,
2025-07-31T22:20:37.354011,pedidos,strong,7.3451995849609375,True,
2025-07-31T22:20:37.563107,pedidos,strong,8.584737777709961,True,
2025-07-31T22:20:37.768274,pedidos,strong,4.696369171142578,True,
2025-07-31T22:20:37.973718,pedidos,strong,5.006313323974609,True,
2025-07-31T22:20:38.182858,pedidos,strong,8.693456649780273,True,
2025-07-31T22:20:38.389376,pedidos,strong,6.102085113525391,True,
2025-07-31T22:20:38.598222,pedidos,strong,8.454322814941406,True,
2025-07-31T22:20:38.804800,pedidos,strong,6.124734878540039,True,
2025-07-31T22:20:39.012262,pedidos,strong,7.14421272277832,True,
2025-07-31T22:20:39.217372,pedidos,strong,4.705905914306641,True,
2025-07-31T22:20:39.422418,pedidos,strong,4.663944244384766,True,
2025-07-31T22:20:39.631522,pedidos,strong,8.502721786499023,True,
2025-07-31T22:20:39.838233,pedidos,strong,6.154775619506836,True,
2025-07-31T22:20:40.047080,pedidos,strong,8.481025695800781,True,
2025-07-31T22:20:40.252448,pedidos,strong,5.005121231079102,True,
2025-07-31T22:20:40.456973,pedidos,strong,4.150152206420898,True,
2025-07-31T22:20:40.662212,pedidos,strong,4.896640777587891,True,
2025-07-31T22:20:40.868063,pedidos,strong,5.560874938964844,True,
2025-07-31T22:20:41.072618,pedidos,strong,4.251241683959961,True,
2025-07-31T22:20:41.280195,pedidos,strong,7.257699966430664,True,
2025-07-31T22:20:41.489567,pedidos,strong,8.868932723999023,True,
2025-07-31T22:20:41.695424,pedidos,strong,5.531549453735352,True,
2025-07-31T22:20:41.905823,pedidos,strong,9.844779968261719,True,
2025-07-31T22:20:42.115281,pedidos,strong,9.022712707519531,True,
2025-07-31T22:20:42.321693,pedidos,strong,5.996942520141602,True,
2025-07-31T22:20:42.525502,pedidos,strong,3.5986900329589844,True,
2025-07-31T22:20:42.734020,pedidos,strong,7.903337478637695,True,
2025-07-31T22:20:42.941349,pedidos,strong,6.989479064941406,True,
2025-07-31T22:20:43.147111,pedidos,strong,5.246877670288086,True,
2025-07-31T22:20:43.352729,pedidos,strong,5.280971527099609,True,
2025-07-31T22:20:43.556984,pedidos,strong,3.771066665649414,True,
2025-07-31T22:20:43.767538,pedidos,strong,10.021686553955078,True,
2025-07-31T22:20:43.974694,pedidos,strong,6.721258163452148,True,
2025-07-31T22:20:44.180750,pedidos,strong,5.631685256958008,True,
2025-07-31T22:20:44.390992,pedidos,strong,9.753942489624023,True,
2025-07-31T22:20:44.596689,pedidos,strong,5.22923469543457,True,
2025-07-31T22:20:44.802077,pedidos,strong,4.995584487915039,True,
2025-07-31T22:20:45.010873,pedidos,strong,8.306264877319336,True,
2025-07-31T22:20:45.220396,pedidos,strong,8.941650390625,True,
2025-07-31T22:20:45.425997,pedidos,strong,5.209684371948242,True,
2025-07-31T22:20:45.631534,pedidos,strong,5.18488883972168,True,
2025-07-31T22:20:45.836421,pedidos,strong,4.480838775634766,True,
2025-07-31T22:20:46.047233,pedidos,strong,10.320186614990234,True,
2025-07-31T22:20:46.252253,pedidos,strong,4.807472229003906,True,
2025-07-31T22:20:46.458460,pedidos,strong,5.79071044921875,True,
2025-07-31T22:20:46.664762,pedidos,strong,5.918025970458984,True,
2025-07-31T22:20:46.871720,pedidos,strong,6.493806838989258,True,
2025-07-31T22:20:47.076749,pedidos,strong,4.658222198486328,True,
2025-07-31T22:20:47.285061,pedidos,strong,7.739782333374023,True,
2025-07-31T22:20:47.492155,pedidos,strong,6.621837615966797,True,
2025-07-31T22:20:47.698280,pedidos,strong,5.793094635009766,True,
2025-07-31T22:20:47.907763,pedidos,strong,8.947610855102539,True,
2025-07-31T22:20:48.113715,pedidos,strong,5.465507507324219,True,
2025-07-31T22:20:48.324278,pedidos,strong,9.9945068359375,True,
2025-07-31T22:20:48.533785,pedidos,strong,8.956670761108398,True,
2025-07-31T22:20:48.738637,pedidos,strong,4.396915435791016,True,
2025-07-31T22:20:48.945772,pedidos,strong,6.536722183227539,True,
2025-07-31T22:20:49.153290,pedidos,strong,7.156133651733398,True,
2025-07-31T22:20:49.362904,pedidos,strong,9.155511856079102,True,
2025-07-31T22:20:49.567746,pedidos,strong,4.4078826904296875,True,
2025-07-31T22:20:49.776756,pedidos,strong,8.353471755981445,True,
2025-07-31T22:20:49.982922,pedidos,strong,5.753040313720703,True,
2025-07-31T22:20:50.191384,pedidos,strong,8.00943374633789,True,
2025-07-31T22:20:50.397085,pedidos,strong,5.301713943481445,True,
2025-07-31T22:20:50.606484,pedidos,strong,8.975028991699219,True,
2025-07-31T22:20:50.818656,pedidos,strong,11.855125427246094,True,
2025-07-31T22:20:51.022731,pedidos,strong,3.7717819213867188,True,
2025-07-31T22:20:51.233736,pedidos,strong,10.510921478271484,True,
2025-07-31T22:20:51.443165,pedidos,strong,8.887052536010742,True,
2025-07-31T22:20:51.647565,pedidos,strong,4.121065139770508,True,
2025-07-31T22:20:51.856046,pedidos,strong,8.039712905883789,True,
2025-07-31T22:20:52.062098,pedidos,strong,5.7353973388671875,True,
2025-07-31T22:20:52.267872,pedidos,strong,5.265951156616211,True,
2025-07-31T22:20:52.472538,pedidos,strong,4.369258880615234,True,
2025-07-31T22:20:52.682493,pedidos,strong,9.391546249389648,True,
2025-07-31T22:20:52.891685,pedidos,strong,8.949518203735352,True,
2025-07-31T22:20:53.103084,pedidos,strong,10.819435119628906,True,
2025-07-31T22:20:53.307858,pedidos,strong,4.381656646728516,True,
2025-07-31T22:20:53.512368,pedidos,strong,4.174232482910156,True,
2025-07-31T22:20:53.717750,pedidos,strong,5.0201416015625,True,
2025-07-31T22:20:53.922764,pedidos,strong,4.894733428955078,True,
2025-07-31T22:20:54.131384,pedidos,strong,8.328676223754883,True,
2025-07-31T22:20:54.340321,pedidos,strong,8.4381103515625,True,
2025-07-31T22:20:54.546053,pedidos,strong,5.338907241821289,True,
2025-07-31T22:20:54.752726,pedidos,strong,6.3228607177734375,True,
2025-07-31T22:20:54.964095,pedidos,strong,10.769128799438477,True,
2025-07-31T22:20:55.173044,pedidos,strong,8.367300033569336,True,
2025-07-31T22:20:55.378395,pedidos,strong,4.906892776489258,True,
2025-07-31T22:20:55.587165,pedidos,strong,8.219242095947266,True,
2025-07-31T22:20:55.794491,pedidos,strong,6.736040115356445,True,
2025-07-31T22:20:56.004416,pedidos,strong,9.413003921508789,True,
2025-07-31T22:20:56.210876,pedidos,strong,5.902528762817383,True,
2025-07-31T22:20:56.415946,pedidos,strong,4.779577255249023,True,
2025-07-31T22:20:56.624889,pedidos,strong,8.530855178833008,True,
2025-07-31T22:20:56.832291,pedidos,strong,6.798505783081055,True,
2025-07-31T22:20:57.038627,pedidos,strong,5.8765411376953125,True,
2025-07-31T22:20:57.247943,pedidos,strong,8.779287338256836,True,
2025-07-31T22:20:57.456690,pedidos,strong,8.276939392089844,True,
2025-07-31T22:20:57.663606,pedidos,strong,6.454229354858398,True,
2025-07-31T22:20:57.871608,pedidos,strong,7.56382942199707,True,
2025-07-31T22:20:58.076798,pedidos,strong,4.701137542724609,True,
2025-07-31T22:20:58.284985,pedidos,strong,7.700920104980469,True,
2025-07-31T22:20:58.491797,pedidos,strong,6.485462188720703,True,
2025-07-31T22:20:58.696691,pedidos,strong,4.350900650024414,True,
2025-07-31T22:20:58.904748,pedidos,strong,7.62939453125,True,
2025-07-31T22:20:59.113083,pedidos,strong,7.838726043701172,True,
2025-07-31T22:20:59.323934,pedidos,strong,10.345220565795898,True,
2025-07-31T22:20:59.532456,pedidos,strong,7.979154586791992,True,
2025-07-31T22:20:59.739826,pedidos,strong,6.964445114135742,True,
2025-07-31T22:20:59.948434,pedidos,strong,8.089065551757812,True,
2025-07-31T22:21:00.153551,pedidos,strong,4.736900329589844,True,
2025-07-31T22:21:00.359309,pedidos,strong,5.452632904052734,True,
2025-07-31T22:21:00.565554,pedidos,strong,5.921602249145508,True,
2025-07-31T22:21:00.772197,pedidos,strong,6.257295608520508,True,
2025-07-31T22:21:00.978365,pedidos,strong,5.869150161743164,True,
2025-07-31T22:21:01.187313,pedidos,strong,8.570671081542969,True,
2025-07-31T22:21:01.395047,pedidos,strong,7.33637809753418,True,
2025-07-31T22:21:01.603735,pedidos,strong,8.219003677368164,True,
2025-07-31T22:21:01.816243,pedidos,strong,11.97957992553711,True,
2025-07-31T22:21:02.022613,pedidos,strong,5.920886993408203,True,
2025-07-31T22:21:02.227210,pedidos,strong,4.309654235839844,True,
2025-07-31T22:21:02.431461,pedidos,strong,4.016399383544922,True,
2025-07-31T22:21:02.640182,pedidos,strong,8.2244873046875,True,
2025-07-31T22:21:02.845739,pedidos,strong,5.133390426635742,True,
2025-07-31T22:21:03.051376,pedidos,strong,5.236148834228516,True,
2025-07-31T22:21:03.261265,pedidos,strong,9.308099746704102,True,
2025-07-31T22:21:03.466779,pedidos,strong,5.203485488891602,True,
2025-07-31T22:21:03.672180,pedidos,strong,5.002021789550781,True,
2025-07-31T22:21:03.881510,pedidos,strong,8.845329284667969,True,
2025-07-31T22:21:04.090459,pedidos,strong,8.466482162475586,True,
2025-07-31T22:21:04.295578,pedidos,strong,4.637241363525391,True,
2025-07-31T22:21:04.501521,pedidos,strong,5.467653274536133,True,
2025-07-31T22:21:04.708566,pedidos,strong,6.575107574462891,True,
2025-07-31T22:21:04.914980,pedidos,strong,6.041288375854492,True,
2025-07-31T22:21:05.119800,pedidos,strong,4.519939422607422,True,
2025-07-31T22:21:05.329734,pedidos,strong,9.363412857055664,True,
2025-07-31T22:21:05.536997,pedidos,strong,6.841421127319336,True,
2025-07-31T22:21:05.746744,pedidos,strong,9.124040603637695,True,
2025-07-31T22:21:05.955657,pedidos,strong,8.420467376708984,True,
2025-07-31T22:21:06.161404,pedidos,strong,5.32841682434082,True,
2025-07-31T22:21:06.370637,pedidos,strong,8.716344833374023,True,
2025-07-31T22:21:06.575817,pedidos,strong,4.792451858520508,True,
2025-07-31T22:21:06.786252,pedidos,strong,10.135173797607422,True,
2025-07-31T22:21:06.991517,pedidos,strong,4.952669143676758,True,
2025-07-31T22:21:07.196046,pedidos,strong,4.180431365966797,True,
2025-07-31T22:21:07.405449,pedidos,strong,8.93712043762207,True,
2025-07-31T22:21:07.612275,pedidos,strong,6.287813186645508,True,
2025-07-31T22:21:07.817619,pedidos,strong,4.944324493408203,True,
2025-07-31T22:21:08.023266,pedidos,strong,5.196809768676758,True,
2025-07-31T22:21:08.230919,pedidos,strong,7.173061370849609,True,
2025-07-31T22:21:08.440476,pedidos,strong,9.06825065612793,True,
2025-07-31T22:21:08.645169,pedidos,strong,4.425525665283203,True,
2025-07-31T22:21:08.850896,pedidos,strong,5.36346435546875,True,
2025-07-31T22:21:09.056251,pedidos,strong,5.045413970947266,True,
2025-07-31T22:21:09.262281,pedidos,strong,5.720615386962891,True,
2025-07-31T22:21:09.469309,pedidos,strong,6.571054458618164,True,
2025-07-31T22:21:09.675945,pedidos,strong,6.25920295715332,True,
2025-07-31T22:21:09.882237,pedidos,strong,6.052732467651367,True,
2025-07-31T22:21:10.087647,pedidos,strong,5.015134811401367,True,
2025-07-31T22:21:10.297388,pedidos,strong,9.270191192626953,True,
2025-07-31T22:21:10.505218,pedidos,strong,7.388830184936523,True,
2025-07-31T22:21:10.714705,pedidos,strong,8.963346481323242,True,
2025-07-31T22:21:10.920487,pedidos,strong,5.417585372924805,True,
2025-07-31T22:21:11.125349,pedidos,strong,4.554510116577148,True,
2025-07-31T22:21:11.330916,pedidos,strong,5.265235900878906,True,
2025-07-31T22:21:11.541871,pedidos,strong,10.430574417114258,True,
2025-07-31T22:21:11.752042,pedidos,strong,9.490489959716797,True,
2025-07-31T22:21:11.958772,pedidos,strong,6.2255859375,True,
2025-07-31T22:21:12.168918,pedidos,strong,9.594917297363281,True,
2025-07-31T22:21:12.375506,pedidos,strong,6.295204162597656,True,
2025-07-31T22:21:12.581965,pedidos,strong,5.9642791748046875,True,
2025-07-31T22:21:12.794718,pedidos,strong,12.270450592041016,True,
2025-07-31T22:21:13.002390,pedidos,strong,7.145404815673828,True,
2025-07-31T22:21:13.210041,pedidos,strong,7.1563720703125,True,
2025-07-31T22:21:13.419496,pedidos,strong,9.044170379638672,True,
2025-07-31T22:21:13.624839,pedidos,strong,4.849433898925781,True,
2025-07-31T22:21:13.830359,pedidos,strong,4.919528961181641,True,
2025-07-31T22:21:14.036468,pedidos,strong,5.585908889770508,True,
2025-07-31T22:21:14.245377,pedidos,strong,8.487939834594727,True,
2025-07-31T22:21:14.450815,pedidos,strong,5.016088485717773,True,
2025-07-31T22:21:14.656598,pedidos,strong,5.373716354370117,True,
2025-07-31T22:21:14.862239,pedidos,strong,5.219936370849609,True,
2025-07-31T22:21:15.067254,pedidos,strong,4.642248153686523,True,
2025-07-31T22:21:15.277230,pedidos,strong,9.520530700683594,True,
2025-07-31T22:21:15.485076,pedidos,strong,7.376909255981445,True,
2025-07-31T22:21:15.691578,pedidos,strong,6.195068359375,True,
2025-07-31T22:21:15.900890,pedidos,strong,8.724689483642578,True,
2025-07-31T22:21:16.109857,pedidos,strong,8.43954086303711,True,
2025-07-31T22:21:16.315157,pedidos,strong,4.817962646484375,True,
2025-07-31T22:21:16.528414,pedidos,strong,12.764215469360352,True,
2025-07-31T22:21:16.736614,pedidos,strong,7.652997970581055,True,
2025-07-31T22:21:16.942695,pedidos,strong,5.731105804443359,True,
2025-07-31T22:21:17.153699,pedidos,strong,10.497808456420898,True,
2025-07-31T22:21:17.361217,pedidos,strong,7.023334503173828,True,
2025-07-31T22:21:17.566618,pedidos,strong,5.065441131591797,True,
2025-07-31T22:21:17.774250,pedidos,strong,7.30133056640625,True,
2025-07-31T22:21:17.979563,pedidos,strong,4.980325698852539,True,
2025-07-31T22:21:18.188314,pedidos,strong,8.198976516723633,True,
2025-07-31T22:21:18.394930,pedidos,strong,6.204366683959961,True,
2025-07-31T22:21:18.601577,pedidos,strong,6.272554397583008,True,
2025-07-31T22:21:18.810885,pedidos,strong,8.742094039916992,True,
2025-07-31T22:21:19.020848,pedidos,strong,9.397745132446289,True,
2025-07-31T22:21:19.226834,pedidos,strong,5.4721832275390625,True,
2025-07-31T22:21:19.436998,pedidos,strong,9.673833847045898,True,
2025-07-31T22:21:19.647409,pedidos,strong,9.89532470703125,True,
2025-07-31T22:21:19.852234,pedidos,strong,4.423856735229492,True,
2025-07-31T22:21:20.059254,pedidos,strong,6.498813629150391,True,
2025-07-31T22:21:20.264915,pedidos,strong,5.174160003662109,True,
2025-07-31T22:21:20.475605,pedidos,strong,10.189294815063477,True,
2025-07-31T22:21:20.684462,pedidos,strong,8.35275650024414,True,
2025-07-31T22:21:20.892176,pedidos,strong,7.3604583740234375,True,
2025-07-31T22:21:21.096670,pedidos,strong,4.285335540771484,True,
2025-07-31T22:21:21.304858,pedidos,strong,7.803916931152344,True,
2025-07-31T22:21:21.512608,pedidos,strong,7.260799407958984,True,
2025-07-31T22:21:21.720436,pedidos,strong,7.316112518310547,True,
2025-07-31T22:21:21.925414,pedidos,strong,4.6749114990234375,True,
2025-07-31T22:21:22.131170,pedidos,strong,5.371570587158203,True,
2025-07-31T22:21:22.337727,pedidos,strong,6.165027618408203,True,
2025-07-31T22:21:22.542580,pedidos,strong,4.66156005859375,True,
2025-07-31T22:21:22.750051,pedidos,strong,6.970643997192383,True,
2025-07-31T22:21:22.955733,pedidos,strong,5.277872085571289,True,
2025-07-31T22:21:23.164530,pedidos,strong,8.309602737426758,True,
2025-07-31T22:21:23.370762,pedidos,strong,5.643129348754883,True,
2025-07-31T22:21:23.580523,pedidos,strong,9.280920028686523,True,
2025-07-31T22:21:23.790934,pedidos,strong,9.825706481933594,True,
2025-07-31T22:21:24.000407,pedidos,strong,8.882284164428711,True,
2025-07-31T22:21:24.206807,pedidos,strong,6.088018417358398,True,
2025-07-31T22:21:24.413540,pedidos,strong,6.274223327636719,True,
2025-07-31T22:21:24.618057,pedidos,strong,4.183530807495117,True,
2025-07-31T22:21:24.823625,pedidos,strong,5.097389221191406,True,
2025-07-31T22:21:25.031400,pedidos,strong,7.252931594848633,True,
2025-07-31T22:21:25.236458,pedidos,strong,4.778385162353516,True,
2025-07-31T22:21:25.442767,pedidos,strong,5.939722061157227,True,
2025-07-31T22:21:25.647894,pedidos,strong,4.815816879272461,True,
2025-07-31T22:21:25.858615,pedidos,strong,10.142326354980469,True,
2025-07-31T22:21:26.066856,pedidos,strong,7.777690887451172,True,
2025-07-31T22:21:26.272807,pedidos,strong,5.666494369506836,True,
2025-07-31T22:21:26.479522,pedidos,strong,6.24394416809082,True,
2025-07-31T22:21:26.688531,pedidos,strong,8.522272109985352,True,
2025-07-31T22:21:26.896579,pedidos,strong,7.57145881652832,True,
2025-07-31T22:21:27.103364,pedidos,strong,6.328344345092773,True,
2025-07-31T22:21:27.312712,pedidos,strong,8.771657943725586,True,
2025-07-31T22:21:27.522191,pedidos,strong,8.77237319946289,True,
2025-07-31T22:21:27.729509,pedidos,strong,6.8378448486328125,True,
2025-07-31T22:21:27.938803,pedidos,strong,8.723735809326172,True,
2025-07-31T22:21:28.146491,pedidos,strong,7.211923599243164,True,
2025-07-31T22:21:28.353786,pedidos,strong,6.833314895629883,True,
2025-07-31T22:21:28.560375,pedidos,strong,6.263971328735352,True,
2025-07-31T22:21:28.766242,pedidos,strong,5.509853363037109,True,
2025-07-31T22:21:28.972332,pedidos,strong,5.720853805541992,True,
2025-07-31T22:21:29.177949,pedidos,strong,5.190610885620117,True,
2025-07-31T22:21:29.383706,pedidos,strong,5.228281021118164,True,
2025-07-31T22:21:29.592935,pedidos,strong,8.674144744873047,True,
2025-07-31T22:21:29.800948,pedidos,strong,7.355451583862305,True,
2025-07-31T22:21:30.008753,pedidos,strong,7.232904434204102,True,
2025-07-31T22:21:30.213459,pedidos,strong,4.292726516723633,True,
2025-07-31T22:21:30.419054,pedidos,strong,5.145788192749023,True,
2025-07-31T22:21:30.625445,pedidos,strong,6.096839904785156,True,
2025-07-31T22:21:30.834207,pedidos,strong,8.463144302368164,True,
2025-07-31T22:21:31.039212,pedidos,strong,4.684925079345703,True,
